id  , node_mac           , timestamp , received_at                 , air_quality_ppm, temperature, humidity, noise_db, mq135_raw, sound_raw, hop_count, seq_num, rssi, recv_rssi, battery_pct, peer_count, node_state
(696, '1C:C3:AB:B3:7F:08', 1773932111, '2026-03-19T14:55:11.866982',            6.1 , 32.7       , 54.9    ,     52.8,         0,      1712,         1,     621, -60 , -63      ,         100,          2, 1)
(697, '1C:C3:AB:B3:F2:84', 1773932114, '2026-03-19T14:55:15.642341',            6.1 , 31.5       , 52.8    ,     54.3,         0,      2028,         1,     157, -58 , -59      ,         100,          2, 1)
(698, '1C:C3:AB:B3:7F:08', 1773932121, '2026-03-19T14:55:22.809340',            6.1 , 32.7       , 54.6    ,     52.8,         0,      1712,         1,     622, -59 , -61      ,         100,          2, 1)
(699, '1C:C3:AB:B3:F2:84', 1773932125, '2026-03-19T14:55:25.676531',            6.1 , 31.5       , 52.8    ,     54.3,         0,      2027,         1,     158, -58 , -60      ,         100,          2, 1)
(700, '1C:C3:AB:B3:7F:08', 1773932131, '2026-03-19T14:55:32.522440',            6.1 , 32.7       , 54.4    ,     52.8,         0,      1716,         1,     623, -59 , -62      ,         100,          2, 1)
(701, '1C:C3:AB:B3:F2:84', 1773932135, '2026-03-19T14:55:35.221095',            6.1 , 31.5       , 52.8    ,     54.3,         0,      2032,         1,     159, -59 , -60      ,         100,          2, 1)
(702, '1C:C3:AB:B3:7F:08', 1773932141, '2026-03-19T14:55:42.088865',            6.1 , 32.7       , 54.2    ,     52.8,         0,      1717,         1,     624, -59 , -63      ,         100,          2, 1)
(703, '1C:C3:AB:B3:F2:84', 1773932145, '2026-03-19T14:55:45.849461',            6.1 , 31.5       , 52.8    ,     54.3,         0,      2027,         1,     160, -57 , -60      ,         100,          2, 1)
(704, '1C:C3:AB:B3:7F:08', 1773932151, '2026-03-19T14:55:52.915413',            6.1 , 32.7       , 54.1    ,     52.9,         0,      1720,         1,     625, -61 , -63      ,         100,          2, 1)
(705, '1C:C3:AB:B3:F2:84', 1773932155, '2026-03-19T14:55:55.886096',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2027,         1,     161, -58 , -60      ,         100,          2, 1)
(706, '1C:C3:AB:B3:7F:08', 1773932162, '2026-03-19T14:56:02.748308',            6.1 , 32.8       , 53.8    ,     52.9,         0,      1721,         1,     626, -59 , -62      ,         100,          2, 1)
(707, '1C:C3:AB:B3:F2:84', 1773932165, '2026-03-19T14:56:06.124786',            6.1 , 31.5       , 52.9    ,     54.3,         0,      2029,         1,     162, -58 , -61      ,         100,          2, 1)
(708, '1C:C3:AB:B3:7F:08', 1773932172, '2026-03-19T14:56:12.679141',            6.1 , 32.7       , 53.9    ,     52.9,         0,      1725,         1,     627, -58 , -62      ,         100,          2, 1)
(709, '1C:C3:AB:B3:F2:84', 1773932175, '2026-03-19T14:56:15.479247',            6.1 , 31.4       , 53.0    ,     54.3,         0,      2028,         1,     163, -58 , -61      ,         100,          2, 1)
(710, '1C:C3:AB:B3:7F:08', 1773932182, '2026-03-19T14:56:22.333511',            6.1 , 32.7       , 53.8    ,     52.9,         0,      1726,         1,     628, -59 , -62      ,         100,          2, 1)
(711, '1C:C3:AB:B3:F2:84', 1773932185, '2026-03-19T14:56:25.825892',            6.1 , 31.4       , 53.0    ,     54.3,         0,      2030,         1,     164, -59 , -62      ,         100,          2, 1)
(712, '1C:C3:AB:B3:7F:08', 1773932192, '2026-03-19T14:56:32.856866',            6.1 , 32.8       , 53.7    ,     52.9,         0,      1727,         1,     629, -58 , -63      ,         100,          2, 1)
(713, '1C:C3:AB:B3:F2:84', 1773932195, '2026-03-19T14:56:36.131837',            6.1 , 31.5       , 53.0    ,     54.3,         0,      2030,         1,     165, -59 , -63      ,         100,          2, 1)
(714, '1C:C3:AB:B3:7F:08', 1773932202, '2026-03-19T14:56:42.999310',            6.1 , 32.8       , 53.6    ,     52.9,         0,      1727,         1,     630, -58 , -64      ,         100,          2, 1)
(715, '1C:C3:AB:B3:F2:84', 1773932205, '2026-03-19T14:56:45.676900',            6.1 , 31.4       , 53.1    ,     54.3,         0,      2030,         1,     166, -58 , -61      ,         100,          2, 1)
(716, '1C:C3:AB:B3:7F:08', 1773932212, '2026-03-19T14:56:53.338240',            6.1 , 32.8       , 53.5    ,     52.9,         0,      1728,         1,     631, -59 , -64      ,         100,          2, 1)
(717, '1C:C3:AB:B3:F2:84', 1773932215, '2026-03-19T14:56:56.302081',            6.1 , 31.4       , 53.1    ,     54.3,         0,      2031,         1,     167, -58 , -61      ,         100,          2, 1)
(718, '1C:C3:AB:B3:7F:08', 1773932222, '2026-03-19T14:57:03.162521',            6.1 , 32.8       , 53.4    ,     52.9,         0,      1729,         1,     632, -58 , -63      ,         100,          2, 1)
(719, '1C:C3:AB:B3:F2:84', 1773932225, '2026-03-19T14:57:06.246062',            6.1 , 31.4       , 53.1    ,     54.3,         0,      2030,         1,     168, -58 , -62      ,         100,          2, 1)
(720, '1C:C3:AB:B3:7F:08', 1773932232, '2026-03-19T14:57:13.100617',            6.1 , 32.8       , 53.4    ,     52.9,         0,      1730,         1,     633, -59 , -62      ,         100,          2, 1)
(721, '1C:C3:AB:B3:F2:84', 1773932235, '2026-03-19T14:57:15.873993',            6.1 , 31.4       , 53.1    ,     54.3,         0,      2032,         1,     169, -58 , -63      ,         100,          2, 1)
(722, '1C:C3:AB:B3:7F:08', 1773932242, '2026-03-19T14:57:23.336489',            6.1 , 32.8       , 53.3    ,     52.9,         0,      1731,         1,     634, -56 , -61      ,         100,          2, 1)
(723, '1C:C3:AB:B3:F2:84', 1773932245, '2026-03-19T14:57:26.426297',            6.1 , 31.4       , 53.1    ,     54.3,         0,      2031,         1,     170, -60 , -63      ,         100,          2, 1)
(724, '1C:C3:AB:B3:7F:08', 1773932252, '2026-03-19T14:57:32.771644',            6.1 , 32.8       , 53.2    ,     52.9,         0,      1734,         1,     635, -62 , -69      ,         100,          2, 1)
(725, '1C:C3:AB:B3:F2:84', 1773932255, '2026-03-19T14:57:36.546467',            6.1 , 31.4       , 53.1    ,     54.3,         0,      2032,         1,     171, -57 , -66      ,         100,          2, 1)
(726, '1C:C3:AB:B3:7F:08', 1773932262, '2026-03-19T14:57:43.713977',            6.1 , 32.8       , 53.2    ,     52.9,         0,      1731,         1,     636, -58 , -59      ,         100,          2, 1)
(727, '1C:C3:AB:B3:F2:84', 1773932265, '2026-03-19T14:57:46.316075',            6.1 , 31.4       , 53.1    ,     54.3,         0,      2032,         1,     172, -64 , -67      ,         100,          2, 1)
(728, '1C:C3:AB:B3:7F:08', 1773932272, '2026-03-19T14:57:52.885851',            6.1 , 32.8       , 53.2    ,     52.9,         0,      1723,         1,     637, -58 , -63      ,         100,          2, 1)
(729, '1C:C3:AB:B3:F2:84', 1773932275, '2026-03-19T14:57:56.095474',            6.1 , 31.4       , 53.2    ,     54.3,         0,      2032,         1,     173, -74 , -58      ,         100,          2, 1)
(730, '1C:C3:AB:B3:7F:08', 1773932282, '2026-03-19T14:58:03.477790',            6.23, 32.8       , 53.4    ,     49.8,         1,      1214,         1,     638, -50 , -52      ,         100,          2, 1)
(731, '1C:C3:AB:B3:F2:84', 1773932286, '2026-03-19T14:58:06.157948',            6.1 , 31.4       , 53.3    ,     54.3,         0,      2032,         1,     174, -58 , -58      ,         100,          2, 1)
(732, '1C:C3:AB:B3:7F:08', 1773932292, '2026-03-19T14:58:13.511467',            6.1 , 32.9       , 64.9    ,     47.3,         0,       905,         1,     639, -49 , -51      ,         100,          2, 1)
(733, '1C:C3:AB:B3:F2:84', 1773932296, '2026-03-19T14:58:16.691059',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2032,         1,     175, -55 , -57      ,         100,          2, 1)
(734, '1C:C3:AB:B3:7F:08', 1773932302, '2026-03-19T14:58:23.546380',            6.23, 33.1       , 78.0    ,     48.2,         1,      1002,         1,     640, -50 , -52      ,         100,          2, 1)
(735, '1C:C3:AB:B3:F2:84', 1773932306, '2026-03-19T14:58:26.528532',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2033,         1,     176, -56 , -65      ,         100,          2, 1)
(736, '1C:C3:AB:B3:7F:08', 1773932313, '2026-03-19T14:58:33.581830',            8.94, 33.3       , 86.0    ,     48.5,        25,      1039,         1,     641, -70 , -77      ,         100,          2, 1)
(737, '1C:C3:AB:B3:F2:84', 1773932316, '2026-03-19T14:58:37.684612',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2032,         1,     177, -62 , -64      ,         100,          2, 1)
(738, '1C:C3:AB:B3:7F:08', 1773932323, '2026-03-19T14:58:46.391949',            7.87, 33.5       , 88.6    ,     49.9,        16,      1219,         1,     642, -68 , -62      ,         100,          2, 1)
(739, '1C:C3:AB:B3:F2:84', 1773932326, '2026-03-19T14:58:46.448331',            6.1 , 31.4       , 53.3    ,     54.3,         0,      2032,         1,     178, -62 , -64      ,         100,          2, 1)
(740, '1C:C3:AB:B3:7F:08', 1773932333, '2026-03-19T14:58:53.959512',           11.58, 33.4       , 87.5    ,     50.5,        44,      1315,         1,     643, -66 , -66      ,         100,          2, 1)
(741, '1C:C3:AB:B3:F2:84', 1773932336, '2026-03-19T14:58:56.575260',            6.1 , 31.4       , 53.2    ,     54.3,         0,      2032,         1,     179, -62 , -64      ,         100,          2, 1)
(742, '1C:C3:AB:B3:7F:08', 1773932343, '2026-03-19T14:59:03.995273',            6.1 , 33.3       , 81.1    ,     51.3,         0,      1445,         1,     644, -66 , -59      ,         100,          2, 1)
(743, '1C:C3:AB:B3:F2:84', 1773932346, '2026-03-19T14:59:06.571029',            6.1 , 31.4       , 53.2    ,     54.3,         0,      2034,         1,     180, -62 , -64      ,         100,          2, 1)
(744, '1C:C3:AB:B3:7F:08', 1773932353, '2026-03-19T14:59:14.134056',            6.1 , 33.2       , 73.1    ,     49.3,         0,      1138,         1,     645, -47 , -50      ,         100,          2, 1)
(745, '1C:C3:AB:B3:F2:84', 1773932356, '2026-03-19T14:59:17.512043',            6.1 , 31.4       , 53.3    ,     54.3,         0,      2034,         1,     181, -60 , -64      ,         100,          2, 1)
(746, '1C:C3:AB:B3:7F:08', 1773932363, '2026-03-19T14:59:23.497991',            6.1 , 33.2       , 67.7    ,     46.2,         0,       799,         1,     646, -49 , -53      ,         100,          2, 1)
(747, '1C:C3:AB:B3:F2:84', 1773932366, '2026-03-19T14:59:27.140531',            6.1 , 31.4       , 53.3    ,     54.3,         0,      2034,         1,     182, -61 , -67      ,         100,          2, 1)
(748, '1C:C3:AB:B3:7F:08', 1773932373, '2026-03-19T14:59:33.532562',            6.1 , 33.2       , 64.8    ,     44.7,         0,       676,         1,     647, -72 , -76      ,         100,          2, 1)
(749, '1C:C3:AB:B3:F2:84', 1773932376, '2026-03-19T14:59:36.762879',            6.1 , 31.4       , 53.3    ,     54.3,         0,      2034,         1,     183, -62 , -65      ,         100,          2, 1)
(750, '1C:C3:AB:B3:7F:08', 1773932383, '2026-03-19T14:59:43.645690',            6.1 , 33.3       , 61.3    ,     45.7,         0,       752,         1,     648, -59 , -64      ,         100,          2, 1)
(751, '1C:C3:AB:B3:F2:84', 1773932386, '2026-03-19T14:59:47.310302',            6.1 , 31.4       , 53.3    ,     54.3,         0,      2037,         1,     184, -63 , -66      ,         100,          2, 1)
(752, '1C:C3:AB:B3:7F:08', 1773932393, '2026-03-19T14:59:53.676223',           13.61, 33.3       , 59.9    ,     45.0,        56,       697,         1,     649, -64 , -64      ,         100,          2, 1)
(753, '1C:C3:AB:B3:F2:84', 1773932396, '2026-03-19T14:59:57.260846',            6.1 , 31.4       , 53.3    ,     54.3,         0,      2035,         1,     185, -63 , -64      ,         100,          2, 1)
(754, '1C:C3:AB:B3:7F:08', 1773932403, '2026-03-19T15:00:04.206754',            6.1 , 33.4       , 59.5    ,     47.7,         0,       947,         1,     650, -59 , -65      ,         100,          2, 1)
(755, '1C:C3:AB:B3:F2:84', 1773932406, '2026-03-19T15:00:06.986192',            6.1 , 31.4       , 53.3    ,     54.3,         0,      2037,         1,     186, -61 , -65      ,         100,          2, 1)
(756, '1C:C3:AB:B3:7F:08', 1773932413, '2026-03-19T15:00:14.252008',            6.1 , 33.4       , 57.5    ,     48.9,         0,      1088,         1,     651, -65 , -59      ,         100,          2, 1)
(757, '1C:C3:AB:B3:F2:84', 1773932416, '2026-03-19T15:00:17.613323',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2036,         1,     187, -64 , -67      ,         100,          2, 1)
(758, '1C:C3:AB:B3:7F:08', 1773932423, '2026-03-19T15:00:24.011508',            6.1 , 33.4       , 56.2    ,     50.1,         0,      1247,         1,     652, -66 , -67      ,         100,          2, 1)
(759, '1C:C3:AB:B3:F2:84', 1773932426, '2026-03-19T15:00:27.758558',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2037,         1,     188, -62 , -66      ,         100,          2, 1)
(760, '1C:C3:AB:B3:7F:08', 1773932433, '2026-03-19T15:00:33.927452',            6.1 , 33.4       , 55.9    ,     50.8,         0,      1360,         1,     653, -62 , -64      ,         100,          2, 1)
(761, '1C:C3:AB:B3:F2:84', 1773932437, '2026-03-19T15:00:37.896775',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2038,         1,     189, -62 , -67      ,         100,          2, 1)
(762, '1C:C3:AB:B3:7F:08', 1773932443, '2026-03-19T15:00:44.564007',            6.1 , 33.4       , 57.0    ,     51.3,         0,      1440,         1,     654, -53 , -70      ,         100,          2, 1)
(763, '1C:C3:AB:B3:F2:84', 1773932447, '2026-03-19T15:00:47.240573',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2037,         1,     190, -65 , -58      ,         100,          2, 1)
(764, '1C:C3:AB:B3:7F:08', 1773932453, '2026-03-19T15:00:54.103948',            8.01, 33.4       , 56.5    ,     51.2,        17,      1417,         1,     655, -63 , -54      ,         100,          2, 1)
(765, '1C:C3:AB:B3:F2:84', 1773932457, '2026-03-19T15:00:58.073740',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2038,         1,     191, -69 , -68      ,         100,          2, 1)
(766, '1C:C3:AB:B3:7F:08', 1773932464, '2026-03-19T15:01:04.707758',            6.1 , 33.4       , 56.2    ,     52.2,         0,      1589,         1,     656, -50 , -56      ,         100,          2, 1)
(767, '1C:C3:AB:B3:F2:84', 1773932467, '2026-03-19T15:01:07.401224',            6.1 , 31.4       , 53.4    ,     54.3,         0,      2041,         1,     192, -60 , -64      ,         100,          2, 1)
(768, '1C:C3:AB:B3:7F:08', 1773932474, '2026-03-19T15:01:14.863100',            6.1 , 33.4       , 55.8    ,     51.8,         0,      1522,         1,     657, -49 , -52      ,         100,          2, 1)
(769, '1C:C3:AB:B3:F2:84', 1773932477, '2026-03-19T15:01:17.447394',            6.1 , 31.4       , 53.5    ,     54.3,         0,      2039,         1,     193, -67 , -69      ,         100,          2, 1)
(770, '1C:C3:AB:B3:7F:08', 1773932484, '2026-03-19T15:01:24.795856',            6.1 , 33.3       , 55.5    ,     52.1,         0,      1577,         1,     658, -60 , -57      ,         100,          2, 1)
(771, '1C:C3:AB:B3:F2:84', 1773932487, '2026-03-19T15:01:27.921205',            6.1 , 31.4       , 53.6    ,     54.3,         0,      2041,         1,     194, -67 , -83      ,         100,          2, 1)
(772, '1C:C3:AB:B3:7F:08', 1773932494, '2026-03-19T15:01:34.334896',            6.1 , 33.4       , 55.2    ,     52.1,         0,      1579,         1,     659, -53 , -59      ,         100,          2, 1)
(773, '1C:C3:AB:B3:F2:84', 1773932497, '2026-03-19T15:01:37.539238',            6.1 , 31.4       , 53.6    ,     54.3,         0,      2039,         1,     195, -65 , -67      ,         100,          2, 1)
(774, '1C:C3:AB:B3:7F:08', 1773932504, '2026-03-19T15:01:44.771943',            6.1 , 33.4       , 55.0    ,     52.1,         0,      1585,         1,     660, -56 , -57      ,         100,          2, 1)
(775, '1C:C3:AB:B3:F2:84', 1773932507, '2026-03-19T15:01:48.143193',            6.1 , -999.0     , -999.0  ,     54.4,         0,      2044,         1,     196, -71 , -69      ,         100,          2, 1)
(776, '1C:C3:AB:B3:7F:08', 1773932514, '2026-03-19T15:01:55.106652',            6.1 , 33.3       , 54.9    ,     52.2,         0,      1600,         1,     661, -55 , -58      ,         100,          2, 1)
(777, '1C:C3:AB:B3:F2:84', 1773932517, '2026-03-19T15:01:58.383364',            6.1 , 31.4       , 53.6    ,     54.3,         0,      2043,         1,     197, -68 , -66      ,         100,          2, 1)
(778, '1C:C3:AB:B3:7F:08', 1773932524, '2026-03-19T15:02:04.542343',            6.1 , 33.3       , 54.8    ,     52.3,         0,      1622,         1,     662, -59 , -61      ,         100,          2, 1)
(779, '1C:C3:AB:B3:F2:84', 1773932527, '2026-03-19T15:02:08.418851',            6.1 , 31.4       , 53.6    ,     54.3,         0,      2043,         1,     198, -57 , -59      ,         100,          2, 1)
(780, '1C:C3:AB:B3:7F:08', 1773932534, '2026-03-19T15:02:14.590626',            6.1 , 33.3       , 54.8    ,     49.9,         0,      1229,         1,     663, -58 , -57      ,         100,          2, 1)
(781, '1C:C3:AB:B3:F2:84', 1773932537, '2026-03-19T15:02:18.454401',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2044,         1,     199, -62 , -60      ,         100,          2, 1)
(782, '1C:C3:AB:B3:7F:08', 1773932544, '2026-03-19T15:02:25.314613',            6.1 , 33.3       , 55.4    ,     46.8,         0,       857,         1,     664, -63 , -60      ,         100,          2, 1)
(783, '1C:C3:AB:B3:F2:84', 1773932547, '2026-03-19T15:02:28.796734',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2046,         1,     200, -59 , -61      ,         100,          2, 1)
(784, '1C:C3:AB:B3:7F:08', 1773932554, '2026-03-19T15:02:35.350061',            6.1 , 33.4       , 58.4    ,     44.9,         0,       688,         1,     665, -58 , -65      ,         100,          2, 1)
(785, '1C:C3:AB:B3:F2:84', 1773932557, '2026-03-19T15:02:38.627028',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2045,         1,     201, -68 , -66      ,         100,          2, 1)
(786, '1C:C3:AB:B3:7F:08', 1773932564, '2026-03-19T15:02:45.488042',            7.57, 33.4       , 59.9    ,     45.4,        14,       732,         1,     666, -64 , -57      ,         100,          2, 1)
(787, '1C:C3:AB:B3:F2:84', 1773932567, '2026-03-19T15:02:48.562294',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2047,         1,     202, -64 , -63      ,         100,          2, 1)
(788, '1C:C3:AB:B3:7F:08', 1773932574, '2026-03-19T15:02:54.842637',            6.35, 33.4       , 58.4    ,     47.6,         3,       943,         1,     667, -66 , -61      ,         100,          2, 1)
(789, '1C:C3:AB:B3:F2:84', 1773932577, '2026-03-19T15:02:58.089435',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2047,         1,     203, -62 , -62      ,         100,          2, 1)
(790, '1C:C3:AB:B3:7F:08', 1773932584, '2026-03-19T15:03:05.456042',            6.1 , 33.4       , 55.7    ,     49.1,         0,      1122,         1,     668, -62 , -66      ,         100,          2, 1)
(791, '1C:C3:AB:B3:F2:84', 1773932588, '2026-03-19T15:03:08.837027',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2048,         1,     204, -60 , -63      ,         100,          2, 1)
(792, '1C:C3:AB:B3:7F:08', 1773932594, '2026-03-19T15:03:15.599615',            9.43, 33.4       , 55.1    ,     50.0,        28,      1244,         1,     669, -53 , -56      ,         100,          2, 1)
(793, '1C:C3:AB:B3:F2:84', 1773932598, '2026-03-19T15:03:18.768709',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2047,         1,     205, -70 , -70      ,         100,          2, 1)
(794, '1C:C3:AB:B3:7F:08', 1773932604, '2026-03-19T15:03:25.735782',            9.43, 33.3       , 54.8    ,     50.6,        29,      1328,         1,     670, -59 , -56      ,         100,          2, 1)
(795, '1C:C3:AB:B3:F2:84', 1773932608, '2026-03-19T15:03:28.907737',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2048,         1,     206, -53 , -66      ,         100,          2, 1)
(796, '1C:C3:AB:B3:7F:08', 1773932614, '2026-03-19T15:03:35.664147',            6.35, 33.3       , 55.3    ,     51.5,         2,      1472,         1,     671, -53 , -53      ,         100,          2, 1)
(797, '1C:C3:AB:B3:F2:84', 1773932618, '2026-03-19T15:03:38.339301',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2048,         1,     207, -64 , -61      ,         100,          2, 1)
(798, '1C:C3:AB:B3:7F:08', 1773932625, '2026-03-19T15:03:45.602212',           11.2 , 33.3       , 56.4    ,     51.5,        41,      1474,         1,     672, -50 , -55      ,         100,          2, 1)
(799, '1C:C3:AB:B3:F2:84', 1773932628, '2026-03-19T15:03:49.191405',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2048,         1,     208, -63 , -68      ,         100,          2, 1)
(800, '1C:C3:AB:B3:7F:08', 1773932635, '2026-03-19T15:03:55.734463',            6.35, 33.2       , 55.9    ,     51.6,         2,      1493,         1,     673, -48 , -56      ,         100,          2, 1)
(801, '1C:C3:AB:B3:F2:84', 1773932638, '2026-03-19T15:03:58.943092',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2048,         1,     209, -57 , -69      ,         100,          2, 1)
(802, '1C:C3:AB:B3:7F:08', 1773932645, '2026-03-19T15:04:05.769853',           10.12, 33.1       , 55.5    ,     51.7,        34,      1506,         1,     674, -65 , -54      ,         100,          2, 1)
(803, '1C:C3:AB:B3:F2:84', 1773932648, '2026-03-19T15:04:09.149441',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2048,         1,     210, -53 , -57      ,         100,          2, 1)
(804, '1C:C3:AB:B3:F2:84', 1773932658, '2026-03-19T15:04:19.082373',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2048,         1,     211, -56 , -62      ,         100,          2, 1)
(805, '1C:C3:AB:B3:F2:84', 1773932668, '2026-03-19T15:04:29.219671',            6.1 , 31.4       , 53.6    ,     54.4,         0,      2048,         1,     212, -57 , -57      ,         100,          1, 1)
(806, '28:05:A5:32:43:64', 1773932721, '2026-03-19T15:05:21.853670',          161.02, 29.3       , 58.4    ,     53.1,       350,      1776,         1,       0, -65 , -58      ,         100,          1, 1)
